run_id,timestamp,git_sha,backend,chunk_size,num_freqs,num_frames,stage,mean_ms,std_ms,min_ms,max_ms,pct_of_total,rt_margin
20260625_195224_GpuCWT_c16384_f116,2026-06-25 19:52:24,96936d0,GpuCWT,16384,116,27,init:pipeline,794.9253,0.0,794.9253,794.9253,,
20260625_195224_GpuCWT_c16384_f116,2026-06-25 19:52:24,96936d0,GpuCWT,16384,116,27,wait:next_chunk,174.7143,2.7037,162.2003,176.2542,,
20260625_195224_GpuCWT_c16384_f116,2026-06-25 19:52:24,96936d0,GpuCWT,16384,116,27,raw_cwt,5.4999,0.337,5.172,6.6097,51.48,
20260625_195224_GpuCWT_c16384_f116,2026-06-25 19:52:24,96936d0,GpuCWT,16384,116,27,normalize,0.0,0.0,0.0,0.0,0.0,
20260625_195224_GpuCWT_c16384_f116,2026-06-25 19:52:24,96936d0,GpuCWT,16384,116,27,magnitude,0.7471,0.1309,0.5995,1.0578,6.99,
20260625_195224_GpuCWT_c16384_f116,2026-06-25 19:52:24,96936d0,GpuCWT,16384,116,27,edge_trim,0.004,0.0014,0.0023,0.0068,0.04,
20260625_195224_GpuCWT_c16384_f116,2026-06-25 19:52:24,96936d0,GpuCWT,16384,116,27,hop_center,0.0068,0.0018,0.0043,0.0104,0.06,
20260625_195224_GpuCWT_c16384_f116,2026-06-25 19:52:24,96936d0,GpuCWT,16384,116,27,downsample,0.1167,0.0179,0.0933,0.1597,1.09,
20260625_195224_GpuCWT_c16384_f116,2026-06-25 19:52:24,96936d0,GpuCWT,16384,116,27,render,4.3084,2.6796,3.196,17.1596,40.33,
20260625_195224_GpuCWT_c16384_f116,2026-06-25 19:52:24,96936d0,GpuCWT,16384,116,27,TOTAL,10.6829,2.7358,9.1395,23.4122,100.0,17.388
20260625_195754_GpuCWT_c16384_f116,2026-06-25 19:57:54,96936d0,GpuCWT,16384,116,27,init:pipeline,839.1263,0.0,839.1263,839.1263,,
20260625_195754_GpuCWT_c16384_f116,2026-06-25 19:57:54,96936d0,GpuCWT,16384,116,27,wait:next_chunk,174.9395,1.97,166.107,176.2493,,
20260625_195754_GpuCWT_c16384_f116,2026-06-25 19:57:54,96936d0,GpuCWT,16384,116,27,raw_cwt,5.4938,0.2498,5.0945,6.0554,52.43,
20260625_195754_GpuCWT_c16384_f116,2026-06-25 19:57:54,96936d0,GpuCWT,16384,116,27,normalize,0.0,0.0,0.0,0.0,0.0,
20260625_195754_GpuCWT_c16384_f116,2026-06-25 19:57:54,96936d0,GpuCWT,16384,116,27,magnitude,0.683,0.119,0.5581,1.1365,6.52,
20260625_195754_GpuCWT_c16384_f116,2026-06-25 19:57:54,96936d0,GpuCWT,16384,116,27,edge_trim,0.0042,0.0025,0.0024,0.0153,0.04,
20260625_195754_GpuCWT_c16384_f116,2026-06-25 19:57:54,96936d0,GpuCWT,16384,116,27,hop_center,0.0061,0.0018,0.0045,0.0125,0.06,
20260625_195754_GpuCWT_c16384_f116,2026-06-25 19:57:54,96936d0,GpuCWT,16384,116,27,downsample,0.1045,0.0152,0.0756,0.1602,1.0,
20260625_195754_GpuCWT_c16384_f116,2026-06-25 19:57:54,96936d0,GpuCWT,16384,116,27,render,4.1872,2.0501,3.2863,13.7808,39.96,
20260625_195754_GpuCWT_c16384_f116,2026-06-25 19:57:54,96936d0,GpuCWT,16384,116,27,TOTAL,10.4787,2.0031,9.1979,19.5167,100.0,17.727
20260625_222123_GpuCWT_c16384_f116,2026-06-25 22:21:23,96936d0,GpuCWT,16384,116,27,init:pipeline,844.2184,0.0,844.2184,844.2184,,
20260625_222123_GpuCWT_c16384_f116,2026-06-25 22:21:23,96936d0,GpuCWT,16384,116,27,wait:next_chunk,174.1849,2.7616,161.4579,175.6647,,
20260625_222123_GpuCWT_c16384_f116,2026-06-25 22:21:23,96936d0,GpuCWT,16384,116,27,fft_cpu,1.2222,0.0827,1.1364,1.5383,10.92,
20260625_222123_GpuCWT_c16384_f116,2026-06-25 22:21:23,96936d0,GpuCWT,16384,116,27,upload,0.3566,0.1684,0.2648,1.1651,3.19,
20260625_222123_GpuCWT_c16384_f116,2026-06-25 22:21:23,96936d0,GpuCWT,16384,116,27,multiply,0.3253,0.1482,0.2634,1.0691,2.91,
20260625_222123_GpuCWT_c16384_f116,2026-06-25 22:21:23,96936d0,GpuCWT,16384,116,27,ifft,2.384,0.1584,2.3254,3.1834,21.3,
20260625_222123_GpuCWT_c16384_f116,2026-06-25 22:21:23,96936d0,GpuCWT,16384,116,27,download,1.6773,0.3048,1.4527,2.7429,14.99,
20260625_222123_GpuCWT_c16384_f116,2026-06-25 22:21:23,96936d0,GpuCWT,16384,116,27,normalize,0.0,0.0,0.0,0.0,0.0,
20260625_222123_GpuCWT_c16384_f116,2026-06-25 22:21:23,96936d0,GpuCWT,16384,116,27,magnitude,0.7449,0.1535,0.6249,1.3305,6.66,
20260625_222123_GpuCWT_c16384_f116,2026-06-25 22:21:23,96936d0,GpuCWT,16384,116,27,edge_trim,0.0038,0.0008,0.0023,0.0057,0.03,
20260625_222123_GpuCWT_c16384_f116,2026-06-25 22:21:23,96936d0,GpuCWT,16384,116,27,hop_center,0.0062,0.0008,0.0049,0.0081,0.06,
20260625_222123_GpuCWT_c16384_f116,2026-06-25 22:21:23,96936d0,GpuCWT,16384,116,27,downsample,0.1192,0.0221,0.0956,0.1839,1.07,
20260625_222123_GpuCWT_c16384_f116,2026-06-25 22:21:23,96936d0,GpuCWT,16384,116,27,render,4.3517,2.0832,3.416,13.6934,38.88,
20260625_222123_GpuCWT_c16384_f116,2026-06-25 22:21:23,96936d0,GpuCWT,16384,116,27,TOTAL,11.1913,2.7847,9.7403,24.0897,100.0,16.599
20260625_222235_GpuCWT_c16384_f116,2026-06-25 22:22:35,96936d0,GpuCWT,16384,116,27,init:pipeline,832.2394,0.0,832.2394,832.2394,,
20260625_222235_GpuCWT_c16384_f116,2026-06-25 22:22:35,96936d0,GpuCWT,16384,116,27,wait:next_chunk,174.2896,2.1582,164.2511,175.6064,,
20260625_222235_GpuCWT_c16384_f116,2026-06-25 22:22:35,96936d0,GpuCWT,16384,116,27,fft_cpu,1.2231,0.0944,1.1313,1.4368,11.04,
20260625_222235_GpuCWT_c16384_f116,2026-06-25 22:22:35,96936d0,GpuCWT,16384,116,27,upload,0.3626,0.1931,0.2565,1.3237,3.27,
20260625_222235_GpuCWT_c16384_f116,2026-06-25 22:22:35,96936d0,GpuCWT,16384,116,27,multiply,0.3332,0.1545,0.2615,1.0971,3.01,
20260625_222235_GpuCWT_c16384_f116,2026-06-25 22:22:35,96936d0,GpuCWT,16384,116,27,ifft,2.3852,0.1537,2.3332,3.1628,21.52,
20260625_222235_GpuCWT_c16384_f116,2026-06-25 22:22:35,96936d0,GpuCWT,16384,116,27,download,1.7351,0.3318,1.4209,2.6531,15.66,
20260625_222235_GpuCWT_c16384_f116,2026-06-25 22:22:35,96936d0,GpuCWT,16384,116,27,normalize,0.0,0.0,0.0,0.0,0.0,
20260625_222235_GpuCWT_c16384_f116,2026-06-25 22:22:35,96936d0,GpuCWT,16384,116,27,magnitude,0.7258,0.1555,0.5712,1.1562,6.55,
20260625_222235_GpuCWT_c16384_f116,2026-06-25 22:22:35,96936d0,GpuCWT,16384,116,27,edge_trim,0.0044,0.0018,0.0024,0.0105,0.04,
20260625_222235_GpuCWT_c16384_f116,2026-06-25 22:22:35,96936d0,GpuCWT,16384,116,27,hop_center,0.0069,0.0017,0.0047,0.0115,0.06,
20260625_222235_GpuCWT_c16384_f116,2026-06-25 22:22:35,96936d0,GpuCWT,16384,116,27,downsample,0.1269,0.0271,0.0998,0.2251,1.14,
20260625_222235_GpuCWT_c16384_f116,2026-06-25 22:22:35,96936d0,GpuCWT,16384,116,27,render,4.1803,1.6208,3.3992,11.1654,37.72,
20260625_222235_GpuCWT_c16384_f116,2026-06-25 22:22:35,96936d0,GpuCWT,16384,116,27,TOTAL,11.0836,2.1898,9.8142,21.3098,100.0,16.76
20260625_225002_GpuCWT_c16384_f116,2026-06-25 22:50:02,96936d0,GpuCWT,16384,116,16,init:pipeline,761.4737,0.0,761.4737,761.4737,,
20260625_225002_GpuCWT_c16384_f116,2026-06-25 22:50:02,96936d0,GpuCWT,16384,116,16,wait:next_chunk,0.0,0.0,0.0,0.0,,
20260625_225002_GpuCWT_c16384_f116,2026-06-25 22:50:02,96936d0,GpuCWT,16384,116,16,raw_cwt,5.9919,0.6278,5.4135,7.7225,49.66,
20260625_225002_GpuCWT_c16384_f116,2026-06-25 22:50:02,96936d0,GpuCWT,16384,116,16,magnitude,0.9663,0.4537,0.5851,2.3805,8.01,
20260625_225002_GpuCWT_c16384_f116,2026-06-25 22:50:02,96936d0,GpuCWT,16384,116,16,edge_trim,0.0048,0.0023,0.0023,0.0113,0.04,
20260625_225002_GpuCWT_c16384_f116,2026-06-25 22:50:02,96936d0,GpuCWT,16384,116,16,hop_center,0.0083,0.0035,0.0049,0.0175,0.07,
20260625_225002_GpuCWT_c16384_f116,2026-06-25 22:50:02,96936d0,GpuCWT,16384,116,16,downsample,0.1445,0.0688,0.0928,0.3773,1.2,
20260625_225002_GpuCWT_c16384_f116,2026-06-25 22:50:02,96936d0,GpuCWT,16384,116,16,render,4.9497,2.558,3.4342,11.7718,41.02,
20260625_225002_GpuCWT_c16384_f116,2026-06-25 22:50:02,96936d0,GpuCWT,16384,116,16,TOTAL,12.0655,2.6184,9.6799,18.2952,100.0,15.396
20260625_225004_CpuCWT_c16384_f116,2026-06-25 22:50:04,96936d0,CpuCWT,16384,116,16,init:pipeline,448.9438,0.0,448.9438,448.9438,,
20260625_225004_CpuCWT_c16384_f116,2026-06-25 22:50:04,96936d0,CpuCWT,16384,116,16,wait:next_chunk,0.0,0.0,0.0,0.0,,
20260625_225004_CpuCWT_c16384_f116,2026-06-25 22:50:04,96936d0,CpuCWT,16384,116,16,raw_cwt,82.3567,5.7046,77.4617,100.3468,92.06,
20260625_225004_CpuCWT_c16384_f116,2026-06-25 22:50:04,96936d0,CpuCWT,16384,116,16,magnitude,1.8828,0.2946,1.5258,2.4862,2.1,
20260625_225004_CpuCWT_c16384_f116,2026-06-25 22:50:04,96936d0,CpuCWT,16384,116,16,edge_trim,0.0071,0.0019,0.0048,0.0118,0.01,
20260625_225004_CpuCWT_c16384_f116,2026-06-25 22:50:04,96936d0,CpuCWT,16384,116,16,hop_center,0.01,0.0018,0.0079,0.013,0.01,
20260625_225004_CpuCWT_c16384_f116,2026-06-25 22:50:04,96936d0,CpuCWT,16384,116,16,downsample,0.1571,0.0207,0.1284,0.1963,0.18,
20260625_225004_CpuCWT_c16384_f116,2026-06-25 22:50:04,96936d0,CpuCWT,16384,116,16,render,5.048,2.5393,3.3856,13.6331,5.64,
20260625_225004_CpuCWT_c16384_f116,2026-06-25 22:50:04,96936d0,CpuCWT,16384,116,16,TOTAL,89.4616,7.9638,82.6012,115.8718,100.0,2.076
20260625_225005_GpuCWT_c4096_f116,2026-06-25 22:50:05,96936d0,GpuCWT,4096,116,65,init:pipeline,217.4745,0.0,217.4745,217.4745,,
20260625_225005_GpuCWT_c4096_f116,2026-06-25 22:50:05,96936d0,GpuCWT,4096,116,65,wait:next_chunk,0.0,0.0,0.0,0.0,,
20260625_225005_GpuCWT_c4096_f116,2026-06-25 22:50:05,96936d0,GpuCWT,4096,116,65,raw_cwt,1.7687,0.5172,1.2698,4.7204,24.2,
20260625_225005_GpuCWT_c4096_f116,2026-06-25 22:50:05,96936d0,GpuCWT,4096,116,65,magnitude,0.2582,0.0676,0.1788,0.6368,3.53,
20260625_225005_GpuCWT_c4096_f116,2026-06-25 22:50:05,96936d0,GpuCWT,4096,116,65,edge_trim,0.0034,0.0009,0.0018,0.0055,0.05,
20260625_225005_GpuCWT_c4096_f116,2026-06-25 22:50:05,96936d0,GpuCWT,4096,116,65,hop_center,0.0063,0.0016,0.0044,0.0128,0.09,
20260625_225005_GpuCWT_c4096_f116,2026-06-25 22:50:05,96936d0,GpuCWT,4096,116,65,downsample,0.144,0.1088,0.0743,0.9271,1.97,
20260625_225005_GpuCWT_c4096_f116,2026-06-25 22:50:05,96936d0,GpuCWT,4096,116,65,render,5.1278,1.5557,3.5636,12.6459,70.16,
20260625_225005_GpuCWT_c4096_f116,2026-06-25 22:50:05,96936d0,GpuCWT,4096,116,65,TOTAL,7.3085,1.8398,5.227,14.8131,100.0,6.354
20260625_225006_GpuCWT_c8192_f116,2026-06-25 22:50:06,96936d0,GpuCWT,8192,116,32,init:pipeline,368.8336,0.0,368.8336,368.8336,,
20260625_225006_GpuCWT_c8192_f116,2026-06-25 22:50:06,96936d0,GpuCWT,8192,116,32,wait:next_chunk,0.0,0.0,0.0,0.0,,
20260625_225006_GpuCWT_c8192_f116,2026-06-25 22:50:06,96936d0,GpuCWT,8192,116,32,raw_cwt,4.3048,0.3649,3.6615,5.0863,43.34,
20260625_225006_GpuCWT_c8192_f116,2026-06-25 22:50:06,96936d0,GpuCWT,8192,116,32,magnitude,0.5201,0.1723,0.322,0.9516,5.24,
20260625_225006_GpuCWT_c8192_f116,2026-06-25 22:50:06,96936d0,GpuCWT,8192,116,32,edge_trim,0.0045,0.0016,0.0024,0.0087,0.05,
20260625_225006_GpuCWT_c8192_f116,2026-06-25 22:50:06,96936d0,GpuCWT,8192,116,32,hop_center,0.0072,0.0018,0.0051,0.0123,0.07,
20260625_225006_GpuCWT_c8192_f116,2026-06-25 22:50:06,96936d0,GpuCWT,8192,116,32,downsample,0.1504,0.0504,0.089,0.2728,1.51,
20260625_225006_GpuCWT_c8192_f116,2026-06-25 22:50:06,96936d0,GpuCWT,8192,116,32,render,4.9454,1.3218,3.6608,10.0194,49.79,
20260625_225006_GpuCWT_c8192_f116,2026-06-25 22:50:06,96936d0,GpuCWT,8192,116,32,TOTAL,9.9323,1.4371,8.3031,14.3183,100.0,9.351
20260625_225007_GpuCWT_c16384_f116,2026-06-25 22:50:07,96936d0,GpuCWT,16384,116,16,init:pipeline,503.6856,0.0,503.6856,503.6856,,
20260625_225007_GpuCWT_c16384_f116,2026-06-25 22:50:07,96936d0,GpuCWT,16384,116,16,wait:next_chunk,0.0,0.0,0.0,0.0,,
20260625_225007_GpuCWT_c16384_f116,2026-06-25 22:50:07,96936d0,GpuCWT,16384,116,16,raw_cwt,6.2553,0.4531,5.5053,6.9445,51.06,
20260625_225007_GpuCWT_c16384_f116,2026-06-25 22:50:07,96936d0,GpuCWT,16384,116,16,magnitude,0.9322,0.2057,0.6701,1.2516,7.61,
20260625_225007_GpuCWT_c16384_f116,2026-06-25 22:50:07,96936d0,GpuCWT,16384,116,16,edge_trim,0.006,0.003,0.0026,0.0157,0.05,
20260625_225007_GpuCWT_c16384_f116,2026-06-25 22:50:07,96936d0,GpuCWT,16384,116,16,hop_center,0.0095,0.0036,0.005,0.0211,0.08,
20260625_225007_GpuCWT_c16384_f116,2026-06-25 22:50:07,96936d0,GpuCWT,16384,116,16,downsample,0.1567,0.0453,0.1087,0.2939,1.28,
20260625_225007_GpuCWT_c16384_f116,2026-06-25 22:50:07,96936d0,GpuCWT,16384,116,16,render,4.8904,1.9191,3.5432,9.7948,39.92,
20260625_225007_GpuCWT_c16384_f116,2026-06-25 22:50:07,96936d0,GpuCWT,16384,116,16,TOTAL,12.2501,1.8984,10.0451,17.008,100.0,15.164
20260625_225007_GpuCWT_c32768_f116,2026-06-25 22:50:07,96936d0,GpuCWT,32768,116,8,init:pipeline,497.9204,0.0,497.9204,497.9204,,
20260625_225007_GpuCWT_c32768_f116,2026-06-25 22:50:07,96936d0,GpuCWT,32768,116,8,wait:next_chunk,0.0,0.0,0.0,0.0,,
20260625_225007_GpuCWT_c32768_f116,2026-06-25 22:50:07,96936d0,GpuCWT,32768,116,8,raw_cwt,7.0674,0.9502,5.6561,8.7109,45.97,
20260625_225007_GpuCWT_c32768_f116,2026-06-25 22:50:07,96936d0,GpuCWT,32768,116,8,magnitude,1.8822,0.3367,1.5094,2.4545,12.24,
20260625_225007_GpuCWT_c32768_f116,2026-06-25 22:50:07,96936d0,GpuCWT,32768,116,8,edge_trim,0.0093,0.0022,0.0065,0.0129,0.06,
20260625_225007_GpuCWT_c32768_f116,2026-06-25 22:50:07,96936d0,GpuCWT,32768,116,8,hop_center,0.0143,0.0065,0.0085,0.031,0.09,
20260625_225007_GpuCWT_c32768_f116,2026-06-25 22:50:07,96936d0,GpuCWT,32768,116,8,downsample,0.1947,0.0485,0.1378,0.2723,1.27,
20260625_225007_GpuCWT_c32768_f116,2026-06-25 22:50:07,96936d0,GpuCWT,32768,116,8,render,6.2077,3.3276,3.9695,12.4541,40.37,
20260625_225007_GpuCWT_c32768_f116,2026-06-25 22:50:07,96936d0,GpuCWT,32768,116,8,TOTAL,15.3756,3.2452,11.8279,21.93,100.0,24.163
20260625_225008_GpuCWT_c16384_f116,2026-06-25 22:50:08,96936d0,GpuCWT,16384,116,11,init:pipeline,516.4606,0.0,516.4606,516.4606,,
20260625_225008_GpuCWT_c16384_f116,2026-06-25 22:50:08,96936d0,GpuCWT,16384,116,11,wait:next_chunk,0.0,0.0,0.0,0.0,,
20260625_225008_GpuCWT_c16384_f116,2026-06-25 22:50:08,96936d0,GpuCWT,16384,116,11,raw_cwt,6.0984,0.466,5.4487,6.8266,48.01,
20260625_225008_GpuCWT_c16384_f116,2026-06-25 22:50:08,96936d0,GpuCWT,16384,116,11,magnitude,0.9486,0.1805,0.7443,1.269,7.47,
20260625_225008_GpuCWT_c16384_f116,2026-06-25 22:50:08,96936d0,GpuCWT,16384,116,11,edge_trim,0.0056,0.0015,0.0041,0.0096,0.04,
20260625_225008_GpuCWT_c16384_f116,2026-06-25 22:50:08,96936d0,GpuCWT,16384,116,11,hop_center,0.0091,0.0034,0.0063,0.0192,0.07,
20260625_225008_GpuCWT_c16384_f116,2026-06-25 22:50:08,96936d0,GpuCWT,16384,116,11,downsample,0.1657,0.0438,0.1112,0.2501,1.3,
20260625_225008_GpuCWT_c16384_f116,2026-06-25 22:50:08,96936d0,GpuCWT,16384,116,11,render,5.4741,2.7353,3.4811,11.9703,43.1,
20260625_225008_GpuCWT_c16384_f116,2026-06-25 22:50:08,96936d0,GpuCWT,16384,116,11,TOTAL,12.7015,2.597,10.2287,18.9402,100.0,21.938
20260625_225009_GpuCWT_c16384_f116,2026-06-25 22:50:09,96936d0,GpuCWT,16384,116,16,init:pipeline,469.2659,0.0,469.2659,469.2659,,
20260625_225009_GpuCWT_c16384_f116,2026-06-25 22:50:09,96936d0,GpuCWT,16384,116,16,wait:next_chunk,0.0,0.0,0.0,0.0,,
20260625_225009_GpuCWT_c16384_f116,2026-06-25 22:50:09,96936d0,GpuCWT,16384,116,16,raw_cwt,8.331,0.7464,7.2641,10.0842,56.73,
20260625_225009_GpuCWT_c16384_f116,2026-06-25 22:50:09,96936d0,GpuCWT,16384,116,16,magnitude,1.0634,0.3287,0.6832,1.66,7.24,
20260625_225009_GpuCWT_c16384_f116,2026-06-25 22:50:09,96936d0,GpuCWT,16384,116,16,edge_trim,0.0065,0.0025,0.0036,0.0125,0.04,
20260625_225009_GpuCWT_c16384_f116,2026-06-25 22:50:09,96936d0,GpuCWT,16384,116,16,hop_center,0.009,0.0028,0.0057,0.0162,0.06,
20260625_225009_GpuCWT_c16384_f116,2026-06-25 22:50:09,96936d0,GpuCWT,16384,116,16,downsample,0.1677,0.059,0.1157,0.305,1.14,
20260625_225009_GpuCWT_c16384_f116,2026-06-25 22:50:09,96936d0,GpuCWT,16384,116,16,render,5.1083,1.9176,3.8094,10.6872,34.78,
20260625_225009_GpuCWT_c16384_f116,2026-06-25 22:50:09,96936d0,GpuCWT,16384,116,16,TOTAL,14.686,2.2101,12.4565,19.8315,100.0,12.649
20260625_225010_GpuCWT_c16384_f116,2026-06-25 22:50:10,96936d0,GpuCWT,16384,116,32,init:pipeline,458.2781,0.0,458.2781,458.2781,,
20260625_225010_GpuCWT_c16384_f116,2026-06-25 22:50:10,96936d0,GpuCWT,16384,116,32,wait:next_chunk,0.0,0.0,0.0,0.0,,
20260625_225010_GpuCWT_c16384_f116,2026-06-25 22:50:10,96936d0,GpuCWT,16384,116,32,raw_cwt,8.6526,0.8038,7.5329,11.1331,56.08,
20260625_225010_GpuCWT_c16384_f116,2026-06-25 22:50:10,96936d0,GpuCWT,16384,116,32,magnitude,1.3443,0.5573,0.7082,3.0246,8.71,
20260625_225010_GpuCWT_c16384_f116,2026-06-25 22:50:10,96936d0,GpuCWT,16384,116,32,edge_trim,0.0102,0.0071,0.003,0.0307,0.07,
20260625_225010_GpuCWT_c16384_f116,2026-06-25 22:50:10,96936d0,GpuCWT,16384,116,32,hop_center,0.0139,0.0119,0.0051,0.0587,0.09,
20260625_225010_GpuCWT_c16384_f116,2026-06-25 22:50:10,96936d0,GpuCWT,16384,116,32,downsample,0.2043,0.075,0.1202,0.3874,1.32,
20260625_225010_GpuCWT_c16384_f116,2026-06-25 22:50:10,96936d0,GpuCWT,16384,116,32,render,5.2043,1.7863,3.6507,12.3575,33.73,
20260625_225010_GpuCWT_c16384_f116,2026-06-25 22:50:10,96936d0,GpuCWT,16384,116,32,TOTAL,15.4296,2.3806,12.2468,22.7899,100.0,6.02
20260625_225454_GpuCWT_c16384_f116,2026-06-25 22:54:54,96936d0,GpuCWT,16384,116,16,init:pipeline,764.4014,0.0,764.4014,764.4014,,
20260625_225454_GpuCWT_c16384_f116,2026-06-25 22:54:54,96936d0,GpuCWT,16384,116,16,wait:next_chunk,0.0,0.0,0.0,0.0,,
20260625_225454_GpuCWT_c16384_f116,2026-06-25 22:54:54,96936d0,GpuCWT,16384,116,16,raw_cwt,5.9464,0.5246,5.1394,7.0445,49.78,
20260625_225454_GpuCWT_c16384_f116,2026-06-25 22:54:54,96936d0,GpuCWT,16384,116,16,magnitude,1.0201,0.5244,0.5279,2.7409,8.54,
20260625_225454_GpuCWT_c16384_f116,2026-06-25 22:54:54,96936d0,GpuCWT,16384,116,16,edge_trim,0.0052,0.0024,0.0022,0.0127,0.04,
20260625_225454_GpuCWT_c16384_f116,2026-06-25 22:54:54,96936d0,GpuCWT,16384,116,16,hop_center,0.0079,0.0024,0.0047,0.0145,0.07,
20260625_225454_GpuCWT_c16384_f116,2026-06-25 22:54:54,96936d0,GpuCWT,16384,116,16,downsample,0.1224,0.034,0.0722,0.1988,1.02,
20260625_225454_GpuCWT_c16384_f116,2026-06-25 22:54:54,96936d0,GpuCWT,16384,116,16,render,4.8433,2.2855,3.219,11.1485,40.55,
20260625_225454_GpuCWT_c16384_f116,2026-06-25 22:54:54,96936d0,GpuCWT,16384,116,16,TOTAL,11.9452,2.2432,9.4463,17.4229,100.0,15.551
20260625_225457_CpuCWT_c16384_f116,2026-06-25 22:54:57,96936d0,CpuCWT,16384,116,16,init:pipeline,719.3579,0.0,719.3579,719.3579,,
20260625_225457_CpuCWT_c16384_f116,2026-06-25 22:54:57,96936d0,CpuCWT,16384,116,16,wait:next_chunk,0.0,0.0,0.0,0.0,,
20260625_225457_CpuCWT_c16384_f116,2026-06-25 22:54:57,96936d0,CpuCWT,16384,116,16,raw_cwt,81.0254,3.2651,75.9208,86.7199,92.43,
